chr10A	111973	112281
chr10A	128878	129813
chr10A	130571	139272
chr10A	167579	174018
chr10A	175844	180812
chr10A	190422	195465
chr10A	197291	199353
chr10A	200106	202684
chr10A	202725	204550
chr10A	223149	224732
chr10A	226225	232467
chr10A	232758	237405
chr10A	237632	241386
chr10A	243350	244393
chr10A	244082	247573
chr10A	247968	253428
chr10A	254785	256836
chr10A	256916	259443
chr10A	264383	265550
chr10A	265700	266737
chr10A	267163	269096
chr10A	269097	275253
chr10A	277166	281555
chr10A	286955	293509
chr10A	296260	302930
chr10A	303083	303418
chr10A	304182	305201
chr10A	306422	307176
chr10A	307259	308140
chr10A	308764	310851
chr10A	317599	321624
chr10A	323393	324159
chr10A	325403	327398
chr10A	328351	329198
chr10A	330749	331960
chr10A	332795	333402
chr10A	333901	336346
chr10A	343468	344344
chr10A	346486	346864
chr10A	347065	347833
chr10A	349087	356060
chr10A	356768	359990
chr10A	360048	363395
chr10A	365816	366698
chr10A	374773	378190
chr10A	378202	379747
chr10A	381434	381879
chr10A	383704	384818
chr10A	384995	387626
chr10A	391672	393027
chr10A	396575	397630
chr10A	398465	412088
chr10A	422217	423650
chr10A	423678	424806
chr10A	425307	427180
chr10A	427435	428301
chr10A	428999	429761
chr10A	432529	434142
chr10A	483648	486003
chr10A	486122	490188
chr10A	491991	492675
chr10A	498733	498912
chr10A	499715	501152
chr10A	502263	504887
chr10A	505334	506093
chr10A	514391	516640
chr10A	519109	519751
chr10A	519752	521229
chr10A	524607	525141
chr10A	525683	531386
chr10A	531699	534938
chr10A	547449	549366
chr10A	549573	550400
chr10A	557479	560222
chr10A	561143	564303
chr10A	565714	568879
chr10A	569890	573524
chr10A	579889	582988
chr10A	586162	587076
chr10A	587342	589085
chr10A	597826	604370
chr10A	612890	614900
chr10A	623076	626170
chr10A	627236	630604
chr10A	631618	633356
chr10A	633417	637185
chr10A	637862	638161
chr10A	639464	639915
chr10A	640261	643866
chr10A	648352	651296
chr10A	651794	652357
chr10A	652955	655461
chr10A	665782	666821
chr10A	676121	680010
chr10A	682078	683023
chr10A	692560	694650
chr10A	697574	698460
chr10A	698469	698804
chr10A	698915	701674
chr10A	710586	712195
chr10A	712563	713307
chr10A	713626	715381
chr10A	716270	718518
chr10A	718856	719190
chr10A	723474	725709
chr10A	727138	730523
chr10A	732422	734720
chr10A	739877	741968
chr10A	743975	746649
chr10A	746682	748498
chr10A	753133	753875
chr10A	754058	756097
chr10A	755834	758186
chr10A	758192	760261
chr10A	762543	762902
chr10A	763040	764919
chr10A	765831	767716
chr10A	768593	770802
chr10A	781143	783187
chr10A	785198	786612
chr10A	788620	792970
chr10A	795375	799461
chr10A	799437	800745
chr10A	803613	805774
chr10A	806065	806488
chr10A	808866	810062
chr10A	820524	822843
chr10A	824590	828222
chr10A	828998	829759
chr10A	830753	833026
chr10A	833570	838010
chr10A	839039	840309
chr10A	840610	842328
chr10A	842824	846917
chr10A	847398	849614
chr10A	849759	853515
chr10A	855328	858628
chr10A	860455	862665
chr10A	863189	863940
chr10A	863984	864494
chr10A	866661	867635
chr10A	873204	874049
chr10A	874442	875535
chr10A	878834	879309
chr10A	890928	891959
chr10A	893063	895666
